Id,SalePrice
1665,430447.44
1666,4.013542e+06
1667,81471.945
1668,292199.78
1669,251986.97
1670,180406.06
1671,113955.48
1672,850147.9
1673,390170.25
1674,242943.2
1675,219476.83
1676,208480.64
1677,212547.58
1678,2.5192025e+06
1679,372138.28
1680,172360.66
1681,137776.98
1682,180030.36
1683,171025.19
1684,158929.61
1685,214076.34
1686,148834.48
1687,30645.35
1688,178620.14
1689,219749.94
1690,199765.33
1691,175373.73
1692,342216.97
1693,51493.77
1694,204899.33
1695,305941.7
1696,89274.27
1697,211902.94
1698,1.1348348e+06
1699,426526.2
1700,359995.97
1701,264025.75
1702,205570.3
1703,131768.55
1704,318492.44
1705,202834.77
1706,271700.1
1707,242105.47
1708,135677.8
1709,283046.1
1710,171230.5
1711,362559.34
1712,232378.88
1713,290323.2
1714,258446.56
1715,407698.0
1716,42816.348
1717,33020.336
1718,121459.23
1719,57692.742
1720,77840.59
1721,99844.98
1722,50447.566
1723,114392.43
1724,467735.44
1725,295631.75
1726,343894.34
1727,208587.84
1728,46019.016
1729,167523.5
1730,27474.324
1731,207108.33
1732,170275.27
1733,72801.81
1734,116341.78
1735,93284.63
1736,153842.81
1737,945443.0
1738,151228.92
1739,159418.11
1740,251666.36
1741,134287.53
1742,148040.47
1743,111992.8
1744,453013.22
1745,1.4713585e+06
1746,32378.463
1747,191356.48
1748,287228.84
1749,163470.44
1750,69223.96
1751,788843.4
1752,63810.29
1753,106312.766
1754,189371.11
1755,161732.12
1756,43173.613
1757,122719.15
1758,104084.91
1759,81347.414
1760,143106.62
1761,244004.56
1762,210770.25
1763,224472.12
1764,158028.67
1765,599293.7
1766,305896.47
1767,234295.95
1768,52269.14
1769,122196.07
1770,55829.61
1771,246247.83
1772,160970.6
1773,56629.855
1774,239351.48
1775,232192.34
1776,132531.02
1777,304546.72
1778,72721.734
1779,13496.743
1780,64885.06
1781,105913.64
1782,62547.49
1783,190457.81
1784,114683.65
1785,114880.8
1786,531738.25
1787,44274.715
1788,41888.67
1789,90865.94
1790,130646.38
1791,586452.6
1792,143575.1
1793,16366.353
1794,52059.25
1795,218780.3
1796,893710.56
1797,23838.422
1798,138123.38
1799,218988.83
1800,89372.07
1801,142331.2
1802,96406.414
1803,146842.73
1804,109486.34
1805,126527.07
1806,283524.28
1807,344493.06
1808,178204.31
1809,110756.77
1810,187013.56
1811,50216.535
1812,62320.867
1813,126032.945
1814,83371.734
1815,18140.75
1816,316948.94
1817,50621.645
1818,244898.61
1819,138070.95
1820,120567.016
1821,713401.7
1822,150935.84
1823,50338.473
1824,87800.805
1825,65552.445
1826,83857.68
1827,184438.6
1828,46199.97
1829,101275.53
1830,127229.125
1831,143471.75
1832,129470.3
1833,34426.45
1834,15773.276
1835,2.6363502e+06
1836,208454.2
1837,34389.17
1838,319962.56
1839,594733.75
1840,165103.62
1841,85514.75
1842,29743.195
1843,129772.414
1844,1.5406725e+06
1845,54088.047
1846,57554.75
1847,274105.94
1848,8949.831
1849,46876.266
1850,115026.93
1851,309272.44
1852,42971.676
1853,1.3743308e+06
1854,123095.88
1855,131288.62
1856,133715.9
1857,63822.83
1858,199538.75
1859,92786.164
1860,165043.34
1861,92870.09
1862,2.2299535e+06
1863,2.0886255e+06
1864,2.0906761e+06
1865,161911.14
1866,249028.9
1867,251994.42
1868,227840.12
1869,200129.16
1870,345599.72
1871,173407.11
1872,212454.95
1873,189233.19
1874,191076.75
1875,17451.174
1876,144884.97
1877,209116.06
1878,24305.645
1879,154706.61
1880,85238.97
1881,245012.14
1882,272823.34
1883,234730.28
1884,130253.5
1885,1.1585248e+06
1886,268213.22
1887,296621.3
1888,854517.75
1889,192778.06
1890,39854.918
1891,17245.729
1892,78879.56
1893,246289.62
1894,482614.28
1895,74304.445
1896,124927.22
1897,117500.766
1898,106089.14
1899,52297.363
1900,384991.12
1901,192375.31
1902,192888.95
1903,1.3739599e+06
1904,47605.305
1905,47383.855
1906,526355.3
1907,32057.59
1908,105861.63
1909,59638.633
1910,135308.5
1911,126033.305
1912,452656.5
1913,498625.56
1914,70999.59
1915,169068.31
1916,46788.77
1917,37411.543
1918,235867.31
1919,182226.88
1920,151095.28
1921,385630.12
1922,283845.16
1923,25945.664
1924,82097.63
1925,184554.72
1926,262752.47
1927,201879.31
1928,523889.4
1929,380942.97
1930,389411.9
1931,63276.04
1932,70239.7
1933,264815.03
1934,193197.52
1935,263187.6
1936,170935.19
1937,66251.266
1938,104717.14
1939,453909.25
1940,117598.3
1941,865916.6
1942,6.6974045e+06
1943,121352.82
1944,166531.6
1945,229025.67
1946,118295.92
1947,202411.97
1948,80638.875
1949,152064.25
1950,751483.0
1951,342073.4
1952,242176.36
1953,93713.35
1954,117762.6
1955,93746.25
1956,128837.81
1957,157737.33
1958,6.4937495e+06
1959,58879.65
1960,128942.91
1961,119521.89
1962,135010.22
1963,91609.71
1964,51284.844
1965,47363.027
1966,141019.55
1967,301842.34
1968,533644.8
1969,162211.75
1970,580863.7
1971,395551.8
1972,886625.44
1973,110841.625
1974,306707.38
1975,658902.0
1976,209730.8
1977,596666.44
1978,264219.44
1979,209859.45
1980,8019.4277
1981,363167.72
1982,380142.38
1983,293003.44
1984,315166.06
1985,150703.27
1986,153859.98
1987,201034.34
1988,181431.64
1989,226182.86
1990,233737.34
1991,256922.94
1992,259495.47
1993,133833.66
1994,135777.22
1995,308597.2
1996,7.616968e+06
1997,171833.31
1998,246454.1
1999,355706.88
2000,164907.72
2001,5.3819044e+07
2002,176301.92
2003,212733.53
2004,276856.34
2005,59646.14
2006,321966.28
2007,236807.4
2008,202259.14
2009,226884.77
2010,97335.42
2011,53016.984
2012,149540.17
2013,151890.77
2014,201293.14
2015,273540.84
2016,168634.97
2017,164574.95
2018,25239.105
2019,124780.766
2020,84212.72
2021,65129.2
2022,302737.16
2023,464566.66
2024,390008.03
2025,120911.875
2026,170360.05
2027,98785.59
2028,134319.67
2029,102180.98
2030,392536.47
2031,321578.1
2032,203450.25
2033,324563.62
2034,29290.434
2035,280958.6
2036,158425.1
2037,24022.646
2038,44337.59
2039,1.1199076e+06
2040,838583.06
2041,5.3775755e+06
2042,214879.6
2043,295551.12
2044,135275.72
2045,173446.64
2046,24584.73
2047,202889.12
2048,77925.414
2049,237847.64
2050,240233.06
2051,54371.668
2052,70578.195
2053,91479.8
2054,133343.42
2055,45930.84
2056,92214.18
2057,106763.38
2058,132177.08
2059,202240.81
2060,78458.89
2061,56159.094
2062,183616.0
2063,136128.7
2064,249373.27
2065,31715.326
2066,142044.4
2067,386369.3
2068,219247.75
2069,275158.8
2070,143889.12
2071,87118.85
2072,103637.195
2073,127376.39
2074,72307.01
2075,50246.62
2076,518084.75
2077,66618.04
2078,133236.64
2079,47026.94
2080,152449.92
2081,87132.31
2082,152002.78
2083,183951.66
2084,80364.26
2085,107944.13
2086,33463.312
2087,49947.105
2088,26942.955
2089,128840.266
2090,330354.56
2091,69308.516
2092,69628.31
2093,27562.322
2094,886001.6
2095,31889.998
2096,16931.611
2097,93353.336
2098,152101.1
2099,35217.035
2100,689124.8
2101,154733.31
2102,168175.64
2103,178385.39
2104,102473.16
2105,128613.89
2106,15556.156
2107,849526.25
2108,174683.36
2109,84719.24
2110,53967.63
2111,60805.758
2112,510988.34
2113,99637.32
2114,531262.75
2115,100062.22
2116,93739.01
2117,121439.42
2118,132868.28
2119,300044.56
2120,34769.84
2121,73062.23
2122,211623.44
2123,3044.6863
2124,49403.67
2125,233076.67
2126,100410.85
2127,466456.53
2128,154917.73
2129,296221.88
2130,61800.15
2131,82297.92
2132,40430.816
2133,87846.11
2134,22668.49
2135,118109.47
2136,117842.48
2137,5294.9087
2138,194011.58
2139,94903.16
2140,86494.56
2141,893230.0
2142,164643.56
2143,177011.53
2144,82990.01
2145,146527.14
2146,67960.88
2147,12313.085
2148,183194.3
2149,312920.16
2150,106767.86
2151,66591.87
2152,22265.88
2153,293846.88
2154,16992.016
2155,57643.023
2156,186145.6
2157,425363.2
2158,518810.06
2159,73700.19
2160,410141.6
2161,228613.67
2162,3.1771142e+06
2163,141880.73
2164,442015.53
2165,45083.35
2166,77740.805
2167,212660.1
2168,189450.78
2169,139436.83
2170,96422.69
2171,266848.25
2172,63418.254
2173,33299.453
2174,234555.52
2175,532288.7
2176,469983.22
2177,550609.2
2178,184564.75
2179,224128.16
2180,40141.395
2181,176525.34
2182,216860.25
2183,190178.48
2184,79538.8
2185,28144.988
2186,54154.215
2187,46647.754
2188,71467.05
2189,230317.08
2190,228858.64
2191,54188.312
2192,22156.555
2193,49750.336
2194,15007.859
2195,118927.8
2196,50801.508
2197,183104.34
2198,258863.69
2199,736928.3
2200,174515.02
2201,172219.83
2202,25388.012
2203,574520.3
2204,61773.16
2205,280341.4
2206,36350.92
2207,674485.6
2208,330471.78
2209,39028.273
2210,8236.466
2211,44899.02
2212,140234.05
2213,152661.02
2214,71453.35
2215,195002.31
2216,6807.1406
2217,534094.9
2218,117611.42
2219,223886.75
2220,299231.84
2221,160822.83
2222,360520.94
2223,1.714995e+06
2224,246411.33
2225,600532.4
2226,321330.38
2227,99423.375
2228,259983.95
2229,306548.0
2230,204418.8
2231,202439.56
2232,171137.11
2233,81872.766
2234,264081.12
2235,340887.66
2236,272697.97
2237,680741.7
2238,103180.88
2239,67334.9
2240,123537.836
2241,364151.97
2242,82387.13
2243,170532.36
2244,51003.26
2245,35944.887
2246,407557.28
2247,201887.97
2248,197637.67
2249,245840.48
2250,286742.75
2251,869813.25
2252,131104.58
2253,163171.39
2254,386327.3
2255,300902.78
2256,65360.797
2257,1.1663425e+06
2258,105403.875
2259,96868.6
2260,1.5579359e+06
2261,82013.28
2262,410240.94
2263,423422.9
2264,421147.12
2265,177662.98
2266,179589.66
2267,426603.88
2268,2.072682e+07
2269,87798.71
2270,166463.8
2271,357160.38
2272,691579.9
2273,66361.55
2274,96693.15
2275,261120.52
2276,1.3157311e+06
2277,205856.72
2278,75552.51
2279,205015.83
2280,237693.44
2281,263123.6
2282,24255.371
2283,135233.16
2284,160035.5
2285,251248.61
2286,82649.586
2287,274089.75
2288,329311.8
2289,397768.56
2290,368933.22
2291,327969.47
2292,978863.44
2293,261594.08
2294,201143.84
2295,1.0169546e+06
2296,390962.12
2297,194110.77
2298,359939.0
2299,445438.16
2300,305069.38
2301,281138.2
2302,279085.78
2303,327609.97
2304,221047.64
2305,103991.24
2306,135869.17
2307,211584.69
2308,22683.887
2309,306095.5
2310,140039.19
2311,102760.875
2312,265810.94
2313,186178.25
2314,141608.89
2315,227611.44
2316,200476.62
2317,56943.69
2318,192536.83
2319,217344.75
2320,281024.53
2321,280348.1
2322,130402.41
2323,139437.62
2324,293502.1
2325,223770.2
2326,131354.5
2327,239710.36
2328,286293.0
2329,146716.19
2330,293203.03
2331,488817.6
2332,269564.62
2333,473103.22
2334,592449.56
2335,202505.22
2336,488251.5
2337,149127.31
2338,76595.92
2339,36044.574
2340,516110.2
2341,100338.48
2342,286095.38
2343,146370.72
2344,141410.36
2345,146030.23
2346,303411.2
2347,260754.95
2348,363463.97
2349,191697.69
2350,189189.16
2351,188647.75
2352,326978.84
2353,43536.977
2354,101337.266
2355,169326.48
2356,62445.152
2357,190959.06
2358,197515.39
2359,86578.91
2360,312423.97
2361,301469.5
2362,202620.75
2363,277092.22
2364,255507.92
2365,200567.84
2366,233993.83
2367,325265.44
2368,135886.8
2369,465299.6
2370,128341.266
2371,189521.44
2372,63204.39
2373,161945.27
2374,961634.75
2375,653417.9
2376,1.7651892e+06
2377,3.509411e+06
2378,74877.234
2379,124710.93
2380,27081.398
2381,239602.48
2382,276420.75
2383,308166.62
2384,158610.28
2385,89964.6
2386,71793.79
2387,101078.98
2388,32565.451
2389,150163.4
2390,302104.4
2391,159990.62
2392,55076.906
2393,263410.56
2394,156418.17
2395,317215.66
2396,84357.164
2397,380027.84
2398,74594.625
2399,30751.158
2400,48470.008
2401,54427.08
2402,99168.734
2403,91156.875
2404,411647.1
2405,164675.44
2406,283961.84
2407,105822.07
2408,130424.54
2409,136734.25
2410,179738.72
2411,92244.34
2412,112579.195
2413,249914.19
2414,162286.64
2415,282116.34
2416,161051.05
2417,165851.66
2418,295010.75
2419,140374.4
2420,238988.38
2421,9773.073
2422,89306.63
2423,122623.22
2424,161332.83
2425,55965.44
2426,75562.45
2427,104655.14
2428,349575.5
2429,124947.836
2430,195808.11
2431,21095.158
2432,54753.402
2433,228876.33
2434,47191.605
2435,173965.16
2436,36828.355
2437,195282.39
2438,148989.0
2439,48011.55
2440,84376.875
2441,172214.75
2442,148378.42
2443,98846.19
2444,156457.72
2445,284642.38
2446,260321.12
2447,47924.633
2448,520791.47
2449,313360.34
2450,90596.23
2451,64666.125
2452,431618.16
2453,40721.082
2454,16553.35
2455,33310.25
2456,241844.94
2457,697611.8
2458,98334.6
2459,103211.79
2460,109731.79
2461,172798.11
2462,86469.33
2463,121161.555
2464,273089.38
2465,33907.023
2466,1.03431294e+06
2467,16417.959
2468,880277.0
2469,945879.44
2470,11955.81
2471,138039.23
2472,198903.6
2473,27303.572
2474,36788.83
2475,127787.16
2476,65261.26
2477,194753.1
2478,48643.246
2479,319027.47
2480,58032.613
2481,225213.61
2482,53654.79
2483,265546.9
2484,185496.1
2485,442872.53
2486,36350.297
2487,39208.69
2488,95606.19
2489,187581.77
2490,157741.53
2491,8712.036
2492,320401.97
2493,22441.977
2494,158552.5
2495,55046.24
2496,348115.34
2497,159409.75
2498,90932.945
2499,24981.545
2500,157145.89
2501,219754.33
2502,22098.898
2503,20833.996
2504,169803.2
2505,9409.415
2506,209505.31
2507,966175.9
2508,296753.16
2509,153566.8
2510,117469.62
2511,145082.14
2512,247277.17
2513,307212.06
2514,30077.455
2515,309763.34
2516,186427.7
2517,22405.258
2518,208270.2
2519,391848.66
2520,566744.4
2521,160299.75
2522,187601.44
2523,16079.35
2524,57312.758
2525,77746.07
2526,167718.84
2527,207045.53
2528,433668.78
2529,104574.83
2530,59819.95
2531,282593.5
2532,208337.55
2533,180409.86
2534,190277.36
2535,347256.22
2536,8810.489
2537,127025.32
2538,243931.52
2539,254324.47
2540,134317.75
2541,188563.94
2542,159344.39
2543,655350.0
2544,167385.69
2545,119796.12
2546,69793.85
2547,97001.266
2548,30918.16
2549,133938.86
2550,1.9056348e+07
2551,407679.72
2552,114655.43
2553,11252.935
2554,44580.63
2555,291499.25
2556,127114.875
2557,43105.152
2558,10484.64
2559,27900.984
2560,73903.945
2561,128167.336
2562,2.3280532e+06
2563,197709.31
2564,1.2586406e+06
2565,112808.98
2566,242600.31
2567,34944.0
2568,119771.78
2569,449399.97
2570,81020.766
2571,307230.8
2572,221807.86
2573,112093.45
2574,4012.5176
2575,130074.125
2576,180837.39
2577,48456.555
2578,83808.75
2579,29180.969
2580,62107.746
2581,36774.69
2582,28622.16
2583,766687.75
2584,238243.33
2585,213934.1
2586,128849.484
2587,173896.48
2588,606997.3
2589,254906.52
2590,130433.125
2591,752420.25
2592,245486.23
2593,1.0893887e+07
2594,101788.44
2595,101399.14
2596,531861.44
2597,260692.05
2598,324965.62
2599,609820.7
2600,11703.026
2601,508616.25
2602,121622.55
2603,95204.21
2604,250917.69
2605,73635.83
2606,112948.81
2607,2.4340062e+06
2608,85140.26
2609,196780.44
2610,120152.87
2611,474.86035
2612,40569.133
2613,201738.81
2614,283852.47
2615,129665.66
2616,249415.61
2617,146633.67
2618,413233.03
2619,369629.47
2620,237205.89
2621,186838.5
2622,423186.72
2623,400126.3
2624,290870.25
2625,337560.72
2626,62957.074
2627,59505.465
2628,574041.6
2629,81822.58
2630,130466.836
2631,369254.6
2632,113124.2
2633,471099.22
2634,734670.2
2635,1.1163386e+06
2636,354752.9
2637,98948.99
2638,183926.73
2639,198090.92
2640,139578.52
2641,197568.33
2642,28186.436
2643,92468.42
2644,94208.17
2645,160847.06
2646,144200.42
2647,133907.19
2648,207248.81
2649,145384.78
2650,243390.78
2651,154714.42
2652,590339.06
2653,273785.12
2654,285264.97
2655,1.1655352e+06
2656,169346.5
2657,351466.88
2658,350765.38
2659,382270.22
2660,142140.22
2661,291455.3
2662,301444.78
2663,369402.2
2664,263964.56
2665,279848.28
2666,217729.58
2667,184712.83
2668,211067.95
2669,155085.22
2670,215251.03
2671,203450.06
2672,74281.84
2673,124366.49
2674,116166.72
2675,147732.02
2676,233692.31
2677,324776.3
2678,3.3222788e+07
2679,441778.28
2680,371235.47
2681,640185.9
2682,308344.47
2683,1.2816952e+06
2684,244756.42
2685,391938.72
2686,69656.67
2687,957624.44
2688,107080.51
2689,318405.6
2690,160874.36
2691,133170.7
2692,80480.766
2693,174834.69
2694,92323.91
2695,118478.83
2696,139937.19
2697,135753.52
2698,220304.31
2699,102861.086
2700,145768.1
2701,100137.34
2702,155474.23
2703,22357.295
2704,124718.19
2705,909461.2
2706,221841.7
2707,129159.27
2708,250511.45
2709,17951.738
2710,101987.44
2711,321938.66
2712,441010.47
2713,77639.375
2714,151156.67
2715,183860.8
2716,529778.8
2717,233032.44
2718,266168.1
2719,30015.16
2720,165948.81
2721,134198.03
2722,188709.47
2723,70528.41
2724,44334.758
2725,86429.01
2726,117401.75
2727,43213.86
2728,87707.82
2729,181928.39
2730,219597.0
2731,237085.34
2732,219690.22
2733,326948.9
2734,40736.582
2735,97260.445
2736,182759.1
2737,146510.38
2738,100932.945
2739,198745.27
2740,120559.54
2741,82468.414
2742,138904.34
2743,54027.004
2744,253479.89
2745,111874.414
2746,102662.92
2747,53121.906
2748,42219.434
2749,205677.75
2750,235051.5
2751,212803.33
2752,5.6486885e+06
2753,262134.52
2754,120646.836
2755,110373.164
2756,121027.48
2757,45608.832
2758,275678.9
2759,116987.43
2760,419850.62
2761,92131.37
2762,106145.305
2763,206171.47
2764,175125.88
2765,78066.59
2766,2.9930312e+06
2767,92167.23
2768,173607.33
2769,47814.195
2770,346315.34
2771,66121.93
2772,259903.62
2773,56949.234
2774,113381.586
2775,638928.8
2776,147341.98
2777,116003.43
2778,131805.75
2779,52565.13
2780,55700.64
2781,155382.48
2782,85415.23
2783,153946.42
2784,29160.354
2785,217130.11
2786,213635.4
2787,96668.62
2788,230355.53
2789,492255.06
2790,363683.1
2791,77065.89
2792,34370.94
2793,1.9505836e+06
2794,120173.73
2795,249837.22
2796,17747.846
2797,54926.36
2798,304245.7
2799,258064.08
2800,93753.4
2801,129764.62
2802,172913.34
2803,94371.11
2804,31134.938
2805,53225.914
2806,126055.06
2807,1917.2413
2808,51651.457
2809,275316.06
2810,410777.28
2811,166450.94
2812,99060.41
2813,693610.94
2814,651664.2
2815,88462.27
2816,175184.02
2817,195955.69
2818,103198.4
2819,165689.3
2820,271741.03
2821,17870.357
2822,815607.4
2823,2.2215965e+06
2824,229912.84
2825,146180.58
2826,436057.97
2827,452757.97
2828,339107.22
2829,191403.94
2830,404161.25
2831,81762.91
2832,224538.28
2833,229505.38
2834,230307.2
2835,202210.73
2836,215889.58
2837,525342.3
2838,183278.53
2839,65666.38
2840,139536.2
2841,145004.4
2842,281183.75
2843,108785.47
2844,80425.83
2845,201839.08
2846,191681.42
2847,245373.42
2848,27923.824
2849,243362.23
2850,293068.28
2851,21636.506
2852,93975.4
2853,207001.3
2854,173481.55
2855,132596.75
2856,232484.16
2857,172059.28
2858,437624.8
2859,28724.764
2860,243822.66
2861,90821.92
2862,102718.35
2863,104816.26
2864,13186.91
2865,66507.016
2866,138131.02
2867,219584.84
2868,150750.12
2869,163667.92
2870,44439.867
2871,48473.934
2872,52385.918
2873,959056.6
2874,207969.11
2875,6790.572
2876,212853.88
2877,103827.83
2878,371155.1
2879,178169.3
2880,238684.3
2881,49163.31
2882,182082.17
2883,29690.057
2884,105644.59
2885,279231.12
2886,304897.5
2887,963971.56
2888,140487.17
2889,102261.41
2890,155882.81
2891,65420.414
2892,3593.827
2893,5043.1323
2894,1.0611388e+06
2895,539583.1
2896,621629.56
2897,143027.48
2898,413664.78
2899,290593.8
2900,599096.56
2901,145005.1
2902,8846.344
2903,305484.53
2904,164634.14
2905,10470.09
2906,67932.63
2907,114928.79
2908,178717.61
2909,245580.61
2910,92942.92
2911,184698.05
2912,51151.785
2913,40821.945
2914,121683.57
2915,142953.84
2916,19585.41
2917,982657.1
2918,44267.96
2919,102730.6
