Id,SalePrice
1716,165000.0
1717,140000.0
1718,119200.0
1719,274725.0
1720,179900.0
1721,144000.0
1722,119200.0
1723,217000.0
1724,245350.0
1725,280000.0
1726,201000.0
1727,153900.0
1728,140000.0
1729,177000.0
1730,207500.0
1731,110000.0
1732,184000.0
1733,135960.0
1734,175000.0
1735,108000.0
1736,141000.0
1737,260000.0
1738,194500.0
1739,130000.0
1740,176432.0
1741,199900.0
1742,143000.0
1743,183900.0
1744,437154.0
1745,174000.0
1746,170000.0
1747,197900.0
1748,200000.0
1749,139000.0
1750,157000.0
1751,181000.0
1752,143000.0
1753,145250.0
1754,205000.0
1755,161500.0
1756,124500.0
1757,107500.0
1758,311500.0
1759,95000.0
1760,149900.0
1761,149900.0
1762,200000.0
1763,177000.0
1764,119000.0
1765,174000.0
1766,218000.0
1767,163500.0
1768,135000.0
1769,159000.0
1770,175000.0
1771,158500.0
1772,60000.0
1773,158500.0
1774,117500.0
1775,139000.0
1776,155000.0
1777,118500.0
1778,109500.0
1779,159500.0
1780,105000.0
1781,76500.0
1782,103000.0
1783,122500.0
1784,117000.0
1785,149350.0
1786,136500.0
1787,263435.0
1788,108000.0
1789,97000.0
1790,97000.0
1791,200000.0
1792,157900.0
1793,131500.0
1794,132000.0
1795,139000.0
1796,220000.0
1797,120500.0
1798,129500.0
1799,110000.0
1800,118000.0
1801,185000.0
1802,180500.0
1803,140000.0
1804,135000.0
1805,129500.0
1806,66500.0
1807,133900.0
1808,117000.0
1809,126000.0
1810,108000.0
1811,160000.0
1812,96500.0
1813,131000.0
1814,107900.0
1815,68500.0
1816,116000.0
1817,139500.0
1818,135000.0
1819,116000.0
1820,58500.0
1821,155000.0
1822,109000.0
1823,58500.0
1824,119200.0
1825,127000.0
1826,133000.0
1827,119000.0
1828,137450.0
1829,132000.0
1830,136500.0
1831,359100.0
1832,127000.0
1833,112000.0
1834,73000.0
1835,213000.0
1836,109900.0
1837,118500.0
1838,135000.0
1839,120000.0
1840,179000.0
1841,139000.0
1842,139500.0
1843,150000.0
1844,125000.0
1845,126000.0
1846,215000.0
1847,177000.0
1848,86000.0
1849,151000.0
1850,128900.0
1851,126000.0
1852,154000.0
1853,143000.0
1854,108480.0
1855,159500.0
1856,215000.0
1857,159500.0
1858,207500.0
1859,179000.0
1860,146000.0
1861,179000.0
1862,274300.0
1863,274300.0
1864,274300.0
1865,174000.0
1866,270000.0
1867,295493.0
1868,232000.0
1869,193879.0
1870,193879.0
1871,221500.0
1872,174000.0
1873,213000.0
1874,117500.0
1875,275000.0
1876,200500.0
1877,259000.0
1878,201000.0
1879,124000.0
1880,137000.0
1881,230000.0
1882,424870.0
1883,196500.0
1884,230000.0
1885,221000.0
1886,221000.0
1887,168500.0
1888,272000.0
1889,167500.0
1890,144000.0
1891,145000.0
1892,110000.0
1893,135000.0
1894,161500.0
1895,177000.0
1896,128000.0
1897,89000.0
1898,66500.0
1899,102000.0
1900,101000.0
1901,108000.0
1902,394432.0
1903,164000.0
1904,139000.0
1905,190000.0
1906,126000.0
1907,174000.0
1908,124000.0
1909,124000.0
1910,124000.0
1911,175500.0
1912,283463.0
1913,169000.0
1914,68500.0
1915,392500.0
1916,81000.0
1917,287000.0
1918,125000.0
1919,132500.0
1920,153900.0
1921,402861.0
1922,320000.0
1923,215000.0
1924,259000.0
1925,202900.0
1926,315500.0
1927,161750.0
1928,157500.0
1929,135960.0
1930,144000.0
1931,138000.0
1932,129500.0
1933,201800.0
1934,183200.0
1935,185000.0
1936,173000.0
1937,173000.0
1938,189000.0
1939,423000.0
1940,191000.0
1941,181000.0
1942,173000.0
1943,191000.0
1944,325000.0
1945,501837.0
1946,143000.0
1947,315500.0
1948,190000.0
1949,262500.0
1950,213250.0
1951,501837.0
1952,82500.0
1953,152000.0
1954,220000.0
1955,135000.0
1956,310000.0
1957,143000.0
1958,335000.0
1959,135000.0
1960,93500.0
1961,98000.0
1962,128200.0
1963,128200.0
1964,119500.0
1965,148500.0
1966,160000.0
1967,319000.0
1968,272000.0
1969,239000.0
1970,239900.0
1971,303477.0
1972,235000.0
1973,281213.0
1974,383970.0
1975,149900.0
1976,280000.0
1977,475000.0
1978,326000.0
1979,318061.0
1980,200141.0
1981,266000.0
1982,204000.0
1983,213500.0
1984,173000.0
1985,230000.0
1986,297000.0
1987,159895.0
1988,173000.0
1989,183500.0
1990,183500.0
1991,180000.0
1992,239000.0
1993,180000.0
1994,215000.0
1995,183500.0
1996,239500.0
1997,386250.0
1998,301500.0
1999,250000.0
2000,265000.0
2001,248000.0
2002,213000.0
2003,147000.0
2004,252678.0
2005,225000.0
2006,230000.0
2007,266000.0
2008,164700.0
2009,231500.0
2010,221000.0
2011,123000.0
2012,225000.0
2013,177500.0
2014,193000.0
2015,271000.0
2016,207500.0
2017,239000.0
2018,126000.0
2019,123000.0
2020,107500.0
2021,100000.0
2022,179900.0
2023,119000.0
2024,190000.0
2025,348000.0
2026,167240.0
2027,173733.0
2028,144152.0
2029,179400.0
2030,275000.0
2031,153000.0
2032,270000.0
2033,275000.0
2034,179400.0
2035,226700.0
2036,148500.0
2037,148500.0
2038,252678.0
2039,245500.0
2040,280000.0
2041,259000.0
2042,234000.0
2043,218000.0
2044,394432.0
2045,501837.0
2046,124000.0
2047,113000.0
2048,129500.0
2049,142600.0
2050,184000.0
2051,110000.0
2052,155000.0
2053,135000.0
2054,109008.0
2055,155000.0
2056,142125.0
2057,133700.0
2058,179900.0
2059,139000.0
2060,155000.0
2061,149500.0
2062,155000.0
2063,97000.0
2064,102000.0
2065,109500.0
2066,143000.0
2067,112000.0
2068,142600.0
2069,97000.0
2070,135000.0
2071,86000.0
2072,129500.0
2073,128500.0
2074,174000.0
2075,136500.0
2076,129000.0
2077,157000.0
2078,134500.0
2079,150500.0
2080,122000.0
2081,128000.0
2082,145000.0
2083,93500.0
2084,103000.0
2085,120000.0
2086,158500.0
2087,105000.0
2088,158000.0
2089,68500.0
2090,108000.0
2091,106250.0
2092,135000.0
2093,105000.0
2094,117000.0
2095,95000.0
2096,85000.0
2097,127000.0
2098,120500.0
2099,86000.0
2100,145000.0
2101,169000.0
2102,114504.0
2103,105500.0
2104,124500.0
2105,78000.0
2106,108500.0
2107,200000.0
2108,117000.0
2109,158500.0
2110,149350.0
2111,79900.0
2112,117500.0
2113,101000.0
2114,105000.0
2115,149000.0
2116,132000.0
2117,139000.0
2118,162900.0
2119,119000.0
2120,73000.0
2121,127000.0
2122,114500.0
2123,108000.0
2124,122000.0
2125,162900.0
2126,169000.0
2127,240000.0
2128,114504.0
2129,144000.0
2130,135000.0
2131,136500.0
2132,135000.0
2133,102000.0
2134,139500.0
2135,97000.0
2136,160000.0
2137,113000.0
2138,153500.0
2139,107000.0
2140,142500.0
2141,162000.0
2142,137500.0
2143,129000.0
2144,235000.0
2145,117500.0
2146,150000.0
2147,129000.0
2148,131000.0
2149,120500.0
2150,277000.0
2151,132500.0
2152,147000.0
2153,165000.0
2154,107500.0
2155,173000.0
2156,200000.0
2157,207500.0
2158,248000.0
2159,170000.0
2160,180000.0
2161,295493.0
2162,325000.0
2163,360000.0
2164,301500.0
2165,190000.0
2166,117500.0
2167,259000.0
2168,204000.0
2169,220000.0
2170,230000.0
2171,140000.0
2172,132000.0
2173,190000.0
2174,228500.0
2175,280000.0
2176,272000.0
2177,325000.0
2178,183000.0
2179,149000.0
2180,196000.0
2181,214000.0
2182,212900.0
2183,230000.0
2184,136000.0
2185,175000.0
2186,153000.0
2187,141000.0
2188,120000.0
2189,195000.0
2190,128000.0
2191,135000.0
2192,109500.0
2193,96500.0
2194,147000.0
2195,55993.0
2196,144500.0
2197,133000.0
2198,178740.0
2199,132000.0
2200,131000.0
2201,154000.0
2202,145000.0
2203,76000.0
2204,124000.0
2205,91500.0
2206,128900.0
2207,188700.0
2208,205000.0
2209,205000.0
2210,105500.0
2211,129000.0
2212,101000.0
2213,127000.0
2214,131000.0
2215,118500.0
2216,143000.0
2217,158000.0
2218,78000.0
2219,115000.0
2220,126000.0
2221,392500.0
2222,185900.0
2223,326000.0
2224,239900.0
2225,145000.0
2226,193500.0
2227,189000.0
2228,312500.0
2229,255000.0
2230,167500.0
2231,196500.0
2232,189000.0
2233,177500.0
2234,187500.0
2235,217000.0
2236,232000.0
2237,312500.0
2238,206300.0
2239,147000.0
2240,162000.0
2241,158000.0
2242,124500.0
2243,127000.0
2244,91000.0
2245,91000.0
2246,141000.0
2247,173733.0
2248,130500.0
2249,130500.0
2250,129500.0
2251,191000.0
2252,217500.0
2253,168000.0
2254,244000.0
2255,193000.0
2256,183500.0
2257,189000.0
2258,152000.0
2259,169000.0
2260,174000.0
2261,160200.0
2262,153000.0
2263,475000.0
2264,377500.0
2265,158000.0
2266,320000.0
2267,174000.0
2268,314813.0
2269,179200.0
2270,294000.0
2271,262000.0
2272,192000.0
2273,204000.0
2274,208900.0
2275,157500.0
2276,259000.0
2277,169500.0
2278,165000.0
2279,133000.0
2280,106500.0
2281,179000.0
2282,153500.0
2283,88000.0
2284,113000.0
2285,164000.0
2286,129500.0
2287,314813.0
2288,204900.0
2289,318000.0
2290,360000.0
2291,281213.0
2292,440000.0
2293,466500.0
2294,276000.0
2295,501837.0
2296,187100.0
2297,446261.0
2298,285000.0
2299,285000.0
2300,475000.0
2301,235000.0
2302,280000.0
2303,201000.0
2304,250000.0
2305,274000.0
2306,274000.0
2307,176000.0
2308,201000.0
2309,266000.0
2310,187750.0
2311,180000.0
2312,172785.0
2313,173000.0
2314,179665.0
2315,172785.0
2316,172785.0
2317,175000.0
2318,172785.0
2319,164700.0
2320,176000.0
2321,254000.0
2322,159895.0
2323,190000.0
2324,170000.0
2325,201000.0
2326,160000.0
2327,183500.0
2328,210000.0
2329,173000.0
2330,175000.0
2331,380000.0
2332,315750.0
2333,410000.0
2334,248000.0
2335,315000.0
2336,302000.0
2337,187750.0
2338,255000.0
2339,225000.0
2340,266000.0
2341,208900.0
2342,178000.0
2343,232000.0
2344,225000.0
2345,253000.0
2346,244600.0
2347,187750.0
2348,237000.0
2349,163990.0
2350,252678.0
2351,201000.0
2352,266000.0
2353,190000.0
2354,109000.0
2355,119200.0
2356,155000.0
2357,201000.0
2358,231500.0
2359,120000.0
2360,130250.0
2361,139000.0
2362,225000.0
2363,125000.0
2364,141000.0
2365,307000.0
2366,160200.0
2367,144152.0
2368,208900.0
2369,106000.0
2370,179400.0
2371,179400.0
2372,179000.0
2373,354000.0
2374,475000.0
2375,270000.0
2376,415298.0
2377,262000.0
2378,181000.0
2379,106250.0
2380,149900.0
2381,149900.0
2382,260000.0
2383,271000.0
2384,215000.0
2385,175000.0
2386,144900.0
2387,142000.0
2388,101800.0
2389,98300.0
2390,143000.0
2391,184000.0
2392,107500.0
2393,152000.0
2394,160000.0
2395,200000.0
2396,139900.0
2397,197900.0
2398,146500.0
2399,125000.0
2400,110000.0
2401,124900.0
2402,154000.0
2403,124000.0
2404,93500.0
2405,98600.0
2406,117500.0
2407,134500.0
2408,144000.0
2409,177000.0
2410,167000.0
2411,127000.0
2412,139000.0
2413,148000.0
2414,124000.0
2415,117500.0
2416,119000.0
2417,109500.0
2418,125000.0
2419,58500.0
2420,125000.0
2421,131400.0
2422,117000.0
2423,149900.0
2424,162000.0
2425,200000.0
2426,132000.0
2427,96500.0
2428,161000.0
2429,120000.0
2430,62383.0
2431,177000.0
2432,129500.0
2433,177000.0
2434,148000.0
2435,157900.0
2436,125000.0
2437,127500.0
2438,129000.0
2439,117000.0
2440,98000.0
2441,113000.0
2442,100000.0
2443,153500.0
2444,116000.0
2445,95000.0
2446,137000.0
2447,186500.0
2448,89000.0
2449,134900.0
2450,240000.0
2451,125500.0
2452,235000.0
2453,117000.0
2454,155000.0
2455,113000.0
2456,145000.0
2457,102000.0
2458,126000.0
2459,132500.0
2460,87000.0
2461,132500.0
2462,133000.0
2463,149000.0
2464,140000.0
2465,115000.0
2466,97500.0
2467,109008.0
2468,93000.0
2469,108500.0
2470,240000.0
2471,130250.0
2472,129500.0
2473,159000.0
2474,139500.0
2475,150000.0
2476,108000.0
2477,129000.0
2478,394432.0
2479,80000.0
2480,137000.0
2481,93000.0
2482,133000.0
2483,115000.0
2484,112500.0
2485,108000.0
2486,144500.0
2487,240000.0
2488,126000.0
2489,163000.0
2490,158500.0
2491,132000.0
2492,222000.0
2493,95000.0
2494,191000.0
2495,151000.0
2496,200500.0
2497,134500.0
2498,109500.0
2499,124000.0
2500,176000.0
2501,135000.0
2502,79900.0
2503,124500.0
2504,189000.0
2505,194500.0
2506,295493.0
2507,350000.0
2508,295493.0
2509,280000.0
2510,212900.0
2511,191000.0
2512,237000.0
2513,250000.0
2514,181000.0
2515,145000.0
2516,173500.0
2517,137000.0
2518,141000.0
2519,224900.0
2520,226700.0
2521,195000.0
2522,188000.0
2523,132500.0
2524,135000.0
2525,93500.0
2526,151500.0
2527,81000.0
2528,97000.0
2529,98000.0
2530,147000.0
2531,259000.0
2532,250000.0
2533,196500.0
2534,174000.0
2535,230000.0
2536,197900.0
2537,270000.0
2538,183000.0
2539,194000.0
2540,176432.0
2541,180000.0
2542,173000.0
2543,55993.0
2544,148000.0
2545,154000.0
2546,142000.0
2547,119750.0
2548,215000.0
2549,177000.0
2550,385000.0
2551,148000.0
2552,129900.0
2553,135000.0
2554,145000.0
2555,200100.0
2556,109500.0
2557,115000.0
2558,200000.0
2559,60000.0
2560,124000.0
2561,101000.0
2562,100000.0
2563,101000.0
2564,164000.0
2565,115000.0
2566,124000.0
2567,102000.0
2568,186700.0
2569,190000.0
2570,138500.0
2571,189000.0
2572,127000.0
2573,283463.0
2574,197000.0
2575,120500.0
2576,149900.0
2577,132000.0
2578,161000.0
2579,60000.0
2580,160000.0
2581,132000.0
2582,129000.0
2583,392500.0
2584,187000.0
2585,200000.0
2586,270000.0
2587,271000.0
2588,135000.0
2589,125000.0
2590,207000.0
2591,155000.0
2592,250580.0
2593,222000.0
2594,202900.0
2595,192000.0
2596,312500.0
2597,189000.0
2598,187500.0
2599,314813.0
2600,159500.0
2601,125000.0
2602,88000.0
2603,91000.0
2604,122500.0
2605,85000.0
2606,135000.0
2607,175000.0
2608,158000.0
2609,120000.0
2610,124500.0
2611,170000.0
2612,153337.0
2613,135750.0
2614,125000.0
2615,143000.0
2616,128500.0
2617,165500.0
2618,143000.0
2619,152000.0
2620,192000.0
2621,174000.0
2622,178000.0
2623,179665.0
2624,377500.0
2625,270000.0
2626,183200.0
2627,147400.0
2628,345000.0
2629,276000.0
2630,184750.0
2631,271000.0
2632,361919.0
2633,251000.0
2634,556581.0
2635,159000.0
2636,277000.0
2637,165500.0
2638,339750.0
2639,185000.0
2640,152000.0
2641,88000.0
2642,148500.0
2643,122500.0
2644,125000.0
2645,118000.0
2646,94500.0
2647,88000.0
2648,127500.0
2649,141000.0
2650,144152.0
2651,151000.0
2652,326000.0
2653,440000.0
2654,279500.0
2655,440000.0
2656,219210.0
2657,370878.0
2658,325000.0
2659,219210.0
2660,380000.0
2661,319900.0
2662,385000.0
2663,275000.0
2664,319900.0
2665,277500.0
2666,277500.0
2667,163990.0
2668,225000.0
2669,169990.0
2670,219210.0
2671,179540.0
2672,189000.0
2673,224000.0
2674,185900.0
2675,160200.0
2676,225000.0
2677,183200.0
2678,233000.0
2679,235000.0
2680,290000.0
2681,410000.0
2682,341000.0
2683,341000.0
2684,348000.0
2685,290000.0
2686,253000.0
2687,611657.0
2688,225000.0
2689,187750.0
2690,402000.0
2691,176432.0
2692,119200.0
2693,187750.0
2694,119200.0
2695,234000.0
2696,165400.0
2697,181000.0
2698,201000.0
2699,176000.0
2700,179200.0
2701,177000.0
2702,129000.0
2703,112000.0
2704,160000.0
2705,62383.0
2706,135000.0
2707,137000.0
2708,128500.0
2709,112000.0
2710,159434.0
2711,275000.0
2712,325000.0
2713,165000.0
2714,147400.0
2715,168500.0
2716,162000.0
2717,260000.0
2718,230000.0
2719,157500.0
2720,152000.0
2721,156000.0
2722,118500.0
2723,147000.0
2724,138500.0
2725,138500.0
2726,132500.0
2727,145000.0
2728,181000.0
2729,138887.0
2730,131400.0
2731,110000.0
2732,119000.0
2733,157000.0
2734,128000.0
2735,131400.0
2736,119000.0
2737,119000.0
2738,124000.0
2739,180500.0
2740,137000.0
2741,157000.0
2742,167500.0
2743,141000.0
2744,160000.0
2745,135000.0
2746,124500.0
2747,151000.0
2748,159500.0
2749,129000.0
2750,138800.0
2751,118500.0
2752,144000.0
2753,144000.0
2754,256000.0
2755,79500.0
2756,97000.0
2757,105000.0
2758,110000.0
2759,137000.0
2760,135000.0
2761,141000.0
2762,131400.0
2763,160000.0
2764,176000.0
2765,202500.0
2766,137500.0
2767,92900.0
2768,143000.0
2769,135000.0
2770,129000.0
2771,120500.0
2772,119000.0
2773,157500.0
2774,124000.0
2775,125000.0
2776,112500.0
2777,153575.0
2778,66500.0
2779,124500.0
2780,117000.0
2781,109500.0
2782,119900.0
2783,114504.0
2784,112500.0
2785,115000.0
2786,89000.0
2787,125000.0
2788,107000.0
2789,200000.0
2790,93000.0
2791,112500.0
2792,76000.0
2793,110000.0
2794,128000.0
2795,66500.0
2796,119500.0
2797,142600.0
2798,139500.0
2799,105500.0
2800,55000.0
2801,87000.0
2802,115000.0
2803,185000.0
2804,115000.0
2805,133000.0
2806,76000.0
2807,189000.0
2808,165500.0
2809,120000.0
2810,139400.0
2811,160000.0
2812,142500.0
2813,185750.0
2814,143000.0
2815,97000.0
2816,186700.0
2817,100000.0
2818,97000.0
2819,185900.0
2820,163000.0
2821,87000.0
2822,235000.0
2823,189000.0
2824,190000.0
2825,159500.0
2826,113000.0
2827,141000.0
2828,256000.0
2829,207500.0
2830,279500.0
2831,194000.0
2832,177500.0
2833,319000.0
2834,187750.0
2835,201000.0
2836,215200.0
2837,145000.0
2838,139000.0
2839,178000.0
2840,224900.0
2841,195000.0
2842,255000.0
2843,133500.0
2844,93500.0
2845,119900.0
2846,190000.0
2847,176000.0
2848,270000.0
2849,189000.0
2850,335000.0
2851,192500.0
2852,255000.0
2853,335000.0
2854,140000.0
2855,207500.0
2856,196500.0
2857,215200.0
2858,203000.0
2859,112000.0
2860,127500.0
2861,140000.0
2862,212000.0
2863,132000.0
2864,200000.0
2865,145000.0
2866,130000.0
2867,132500.0
2868,135000.0
2869,138000.0
2870,129000.0
2871,76000.0
2872,86000.0
2873,125000.0
2874,142600.0
2875,123000.0
2876,108000.0
2877,132500.0
2878,126000.0
2879,127000.0
2880,146500.0
2881,137500.0
2882,144500.0
2883,164000.0
2884,110000.0
2885,207000.0
2886,206900.0
2887,93500.0
2888,115000.0
2889,39300.0
2890,68500.0
2891,135000.0
2892,79000.0
2893,145000.0
2894,80500.0
2895,392500.0
2896,251000.0
2897,153900.0
2898,135000.0
2899,225000.0
2900,136900.0
2901,186700.0
2902,217000.0
2903,360000.0
2904,314813.0
2905,84500.0
2906,206300.0
2907,115000.0
2908,108000.0
2909,95000.0
2910,81000.0
2911,88000.0
2912,144500.0
2913,75000.0
2914,97000.0
2915,97000.0
2916,83500.0
2917,162000.0
2918,55993.0
2919,250000.0
